Entry ID,[Str. Pos.],[Str. Size],[Str. Encoding],Str. Value,[Str. Data]
587,0x2b0850,94,Shift_JIS,これを武器に近づけると、武器のコアが反応して\n武器属性を「紫」に変える。戦闘中も使用できるぞ。,"""\x82\xB1\x82\xEA\x82\xF0\x95\x90\x8A\xED\x82\xC9\x8B\xDF\x82\xC3\x82\xAF\x82\xE9\x82\xC6\x81A\x95\x90\x8A\xED\x82\xCC\x83R\x83A\x82\xAA\x94\xBD\x89\x9E\x82\xB5\x82\xC4\n\x95\x90\x8A\xED\x91\xAE\x90\xAB\x82\xF0\x81u\x8E\x87\x81v\x82\xC9\x95\xCF\x82\xA6\x82\xE9\x81B\x90\xED\x93\xAC\x92\x86\x82\xE0\x8Eg\x97p\x82\xC5\x82\xAB\x82\xE9\x82\xBC\x81B"""
588,0x2b08b0,28,Shift_JIS,武器の属性を変えられます。\n,"""\x95\x90\x8A\xED\x82\xCC\x91\xAE\x90\xAB\x82\xF0\x95\xCF\x82\xA6\x82\xE7\x82\xEA\x82\xDC\x82\xB7\x81B\n"""
589,0x2b08cc,18,Shift_JIS,あたたかいです。\n,"""\x82\xA0\x82\xBD\x82\xBD\x82\xA9\x82\xA2\x82\xC5\x82\xB7\x81B\n"""
590,0x2b08e0,20,Shift_JIS,なかなか達筆です。\n,"""\x82\xC8\x82\xA9\x82\xC8\x82\xA9\x92B\x95M\x82\xC5\x82\xB7\x81B\n"""
591,0x2b08f4,26,Shift_JIS,ビゴロを動かすカギです。\n,"""\x83r\x83S\x83\x8D\x82\xF0\x93\xAE\x82\xA9\x82\xB7\x83J\x83M\x82\xC5\x82\xB7\x81B\n"""
592,0x2b0910,34,Shift_JIS,雲海で取れたイキのいい猿人です。\n,"""\x89_\x8AC\x82\xC5\x8E\xE6\x82\xEA\x82\xBD\x83C\x83L\x82\xCC\x82\xA2\x82\xA2\x89\x8E\x90l\x82\xC5\x82\xB7\x81B\n"""
593,0x2b0934,18,Shift_JIS,破けた地図です。\n,"""\x94j\x82\xAF\x82\xBD\x92n\x90}\x82\xC5\x82\xB7\x81B\n"""
594,0x2b0948,32,Shift_JIS,アルフォンソを動かすカギです。\n,"""\x83A\x83\x8B\x83t\x83H\x83\x93\x83\\\x82\xF0\x93\xAE\x82\xA9\x82\xB7\x83J\x83M\x82\xC5\x82\xB7\x81B\n"""
595,0x2b0968,16,Shift_JIS,わかりません。\n,"""\x82\xED\x82\xA9\x82\xE8\x82\xDC\x82\xB9\x82\xF1\x81B\n"""
596,0x2b0978,22,Shift_JIS,神殿島でツモります。\n,"""\x90_\x93a\x93\x87\x82\xC5\x83c\x83\x82\x82\xE8\x82\xDC\x82\xB7\x81B\n"""
597,0x2b0990,14,Shift_JIS,ひみつです。\n,"""\x82\xD0\x82\xDD\x82\xC2\x82\xC5\x82\xB7\x81B\n"""
598,0x2b09a0,86,Shift_JIS,空賊島の地下港に入るための鍵だ。この地下港は\nなななんと!!　体験版だけのオリジナルだ!!,"""\x8B\xF3\x91\xAF\x93\x87\x82\xCC\x92n\x89\xBA\x8D`\x82\xC9\x93\xFC\x82\xE9\x82\xBD\x82\xDF\x82\xCC\x8C\xAE\x82\xBE\x81B\x82\xB1\x82\xCC\x92n\x89\xBA\x8D`\x82\xCD\n\x82\xC8\x82\xC8\x82\xC8\x82\xF1\x82\xC6!!\x81@\x91\xCC\x8C\xB1\x94\xC5\x82\xBE\x82\xAF\x82\xCC\x83I\x83\x8A\x83W\x83i\x83\x8B\x82\xBE!!"""
599,0x2b09fc,24,Shift_JIS,Malloc Failed : %s : %d,"""Malloc Failed : %s : %d"""
600,0x2b0a14,20,Shift_JIS,src\\rdt_scriptact.c,"""src\\rdt_scriptact.c"""
601,0x2b0a28,19,Shift_JIS,Timeout Error : %d,"""Timeout Error : %d"""
602,0x2b0a3c,50,Shift_JIS,rdt_ScriptAct Ver 1.00 Build:Apr 07 2000 20:12:25,"""rdt_ScriptAct Ver 1.00 Build:Apr 07 2000 20:12:25"""
603,0x2b0b20,31,Shift_JIS,空賊って、どんなやつらかって？,"""\x8B\xF3\x91\xAF\x82\xC1\x82\xC4\x81A\x82\xC7\x82\xF1\x82\xC8\x82\xE2\x82\xC2\x82\xE7\x82\xA9\x82\xC1\x82\xC4\x81H"""
604,0x2b0b40,29,Shift_JIS,この六ヶ条を見ればわかるさ！,"""\x82\xB1\x82\xCC\x98Z\x83\x96\x8F\xF0\x82\xF0\x8C\xA9\x82\xEA\x82\xCE\x82\xED\x82\xA9\x82\xE9\x82\xB3\x81I"""
605,0x2b0b60,25,Shift_JIS,月Ж石を探しに、出航だ！,"""\x8C\x8E\x84G\x90\xCE\x82\xF0\x92T\x82\xB5\x82\xC9\x81A\x8Fo\x8Dq\x82\xBE\x81I"""
606,0x2b0b7c,25,Shift_JIS,特別編ミニクエストだぜ！,"""\x93\xC1\x95\xCA\x95\xD2\x83~\x83j\x83N\x83G\x83X\x83g\x82\xBE\x82\xBA\x81I"""
607,0x2b0b98,33,Shift_JIS,いろんな敵がばんばん登場するよ！,"""\x82\xA2\x82\xEB\x82\xF1\x82\xC8\x93G\x82\xAA\x82\xCE\x82\xF1\x82\xCE\x82\xF1\x93o\x8F\xEA\x82\xB7\x82\xE9\x82\xE6\x81I"""
608,0x2b0bbc,29,Shift_JIS,ねっ、きみも挑戦してみない？,"""\x82\xCB\x82\xC1\x81A\x82\xAB\x82\xDD\x82\xE0\x92\xA7\x90\xED\x82\xB5\x82\xC4\x82\xDD\x82\xC8\x82\xA2\x81H"""
609,0x2b0bdc,33,Shift_JIS,２０００年春、東京ゲームショウで,"""\x82Q\x82O\x82O\x82O\x94N\x8Ft\x81A\x93\x8C\x8B\x9E\x83Q\x81[\x83\x80\x83V\x83\x87\x83E\x82\xC5"""
610,0x2b0c00,35,Shift_JIS,上映されたプロモーション映像です。,"""\x8F\xE3\x89f\x82\xB3\x82\xEA\x82\xBD\x83v\x83\x8D\x83\x82\x81[\x83V\x83\x87\x83\x93\x89f\x91\x9C\x82\xC5\x82\xB7\x81B"""
611,0x2b0c24,17,Shift_JIS,\\sound\\m0460.mlt,"""\\sound\\m0460.mlt"""
612,0x2b0c38,17,Shift_JIS,\\sound\\m0458.mlt,"""\\sound\\m0458.mlt"""
613,0x2b0c4c,17,Shift_JIS,\\sound\\voice.mlt,"""\\sound\\voice.mlt"""
614,0x2b0c60,15,Shift_JIS,%sme%03d%c.sct,"""%sme%03d%c.sct"""
615,0x2b0c70,11,Shift_JIS,%stest.sct,"""%stest.sct"""
616,0x2b0c7c,14,Shift_JIS,%sa%03d%c.mld,"""%sa%03d%c.mld"""
617,0x2b0c8c,10,Shift_JIS,stage%04d,"""stage%04d"""
618,0x2b0c98,15,Shift_JIS,\\field\\new.dir,"""\\field\\new.dir"""
619,0x2b0ca8,8,Shift_JIS,\\field\\,"""\\field\\"""
620,0x2b0cb0,17,Shift_JIS,\\field\\data\\mld\\,"""\\field\\data\\mld\\"""
621,0x2b0cc4,9,Shift_JIS,\\bchara\\,"""\\bchara\\"""
622,0x2b0cd0,7,Shift_JIS,\\beff\\,"""\\beff\\"""
623,0x2b0cd8,9,Shift_JIS,\\battle\\,"""\\battle\\"""
624,0x2b0ce4,9,Shift_JIS,goscript,"""goscript"""
625,0x2b0cf0,34,Shift_JIS,Warp Head Name Is Illegal!! :  %s,"""Warp Head Name Is Illegal!! :  %s"""
626,0x2b0d14,35,Shift_JIS,Warp Name Number Is Illegal!! : %s,"""Warp Name Number Is Illegal!! : %s"""
627,0x2b0d38,33,Shift_JIS,Warp Name Ares Is Illegal!! : %s,"""Warp Name Ares Is Illegal!! : %s"""
628,0x2b0d5c,13,Shift_JIS,sbek0000.mld,"""sbek0000.mld"""
629,0x2b0d6c,26,Shift_JIS,Warp Name Is Illegal!! %s,"""Warp Name Is Illegal!! %s"""
630,0x2b0d88,60,Shift_JIS,ST:Start  U:Inc 1  D:Dec 1  TL:Inc 100  TR:Dec 100  TB:Zero,"""ST:Start  U:Inc 1  D:Dec 1  TL:Inc 100  TR:Dec 100  TB:Zero"""
631,0x2b0dc4,27,Shift_JIS,R:Area Inc 1  L:Area Dec 1,"""R:Area Inc 1  L:Area Dec 1"""
632,0x2b0de0,17,Shift_JIS,Stage No: %03d%c,"""Stage No: %03d%c"""
633,0x2b0df4,9,Shift_JIS,該当なし,"""\x8AY\x93\x96\x82\xC8\x82\xB5"""
634,0x2b0e00,11,Shift_JIS,me002z.sct,"""me002z.sct"""
635,0x2b0e0c,29,Shift_JIS,Party In : Party Number Over,"""Party In : Party Number Over"""
636,0x2b0e2c,22,Shift_JIS,First Party In Failed,"""First Party In Failed"""
637,0x2b0e44,23,Shift_JIS,Second Party In Failed,"""Second Party In Failed"""
638,0x2b0e5c,17,Shift_JIS,Party Out Failed,"""Party Out Failed"""
639,0x2b0e70,11,Shift_JIS,%stest.mld,"""%stest.mld"""
640,0x2b0e7c,11,Shift_JIS,player.mld,"""player.mld"""
641,0x2b0e88,31,Shift_JIS,Player Change Error 2 Times !!,"""Player Change Error 2 Times !!"""
642,0x2b0ea8,45,Shift_JIS,Error !! Can't Search Player Sub Task(plchg),"""Error !! Can't Search Player Sub Task(plchg)"""
643,0x2b0ee4,34,Shift_JIS,Error !! Can't Search tamaue Task,"""Error !! Can't Search tamaue Task"""
644,0x2b0f08,36,Shift_JIS,Error !! Can't Search noritama Task,"""Error !! Can't Search noritama Task"""
645,0x2b0f2c,20,Shift_JIS,Floor Is Nothing !!,"""Floor Is Nothing !!"""
646,0x2b0f40,26,Shift_JIS,Make FCONTROLL Task Error,"""Make FCONTROLL Task Error"""
647,0x2b0f5c,5,Shift_JIS,%s%s,"""%s%s"""
648,0x2b0f64,12,Shift_JIS,fiel50a.mld,"""fiel50a.mld"""
649,0x2b0f70,12,Shift_JIS,fiel51a.mld,"""fiel51a.mld"""
650,0x2b0f7c,12,Shift_JIS,fiel52a.mld,"""fiel52a.mld"""
651,0x2b0f88,12,Shift_JIS,fiel53a.mld,"""fiel53a.mld"""
652,0x2b0f94,12,Shift_JIS,fiel54a.mld,"""fiel54a.mld"""
653,0x2b0fa0,12,Shift_JIS,fiel55a.mld,"""fiel55a.mld"""
654,0x2b0fac,12,Shift_JIS,fiel56a.mld,"""fiel56a.mld"""
655,0x2b0fb8,12,Shift_JIS,fiel40a.mld,"""fiel40a.mld"""
656,0x2b0fc4,12,Shift_JIS,fiel41a.mld,"""fiel41a.mld"""
657,0x2b0fd0,12,Shift_JIS,fiel42a.mld,"""fiel42a.mld"""
658,0x2b0fdc,12,Shift_JIS,fiel43a.mld,"""fiel43a.mld"""
659,0x2b0fe8,12,Shift_JIS,fiel44a.mld,"""fiel44a.mld"""
660,0x2b0ff4,12,Shift_JIS,fiel45a.mld,"""fiel45a.mld"""
661,0x2b1000,12,Shift_JIS,fiel46a.mld,"""fiel46a.mld"""
662,0x2b100c,12,Shift_JIS,fiel30a.mld,"""fiel30a.mld"""
663,0x2b1018,12,Shift_JIS,fiel31a.mld,"""fiel31a.mld"""
664,0x2b1024,12,Shift_JIS,fiel32a.mld,"""fiel32a.mld"""
665,0x2b1030,12,Shift_JIS,fiel33a.mld,"""fiel33a.mld"""
666,0x2b103c,12,Shift_JIS,fiel34a.mld,"""fiel34a.mld"""
667,0x2b1048,12,Shift_JIS,fiel35a.mld,"""fiel35a.mld"""
668,0x2b1054,12,Shift_JIS,fiel36a.mld,"""fiel36a.mld"""
669,0x2b1060,12,Shift_JIS,fiel20a.mld,"""fiel20a.mld"""
670,0x2b106c,12,Shift_JIS,fiel21a.mld,"""fiel21a.mld"""
671,0x2b1078,12,Shift_JIS,fiel22a.mld,"""fiel22a.mld"""
672,0x2b1084,12,Shift_JIS,fiel23a.mld,"""fiel23a.mld"""
673,0x2b1090,12,Shift_JIS,fiel24a.mld,"""fiel24a.mld"""
674,0x2b109c,12,Shift_JIS,fiel25a.mld,"""fiel25a.mld"""
675,0x2b10a8,12,Shift_JIS,fiel26a.mld,"""fiel26a.mld"""
676,0x2b10b4,12,Shift_JIS,fiel10a.mld,"""fiel10a.mld"""
677,0x2b10c0,12,Shift_JIS,fiel11a.mld,"""fiel11a.mld"""
678,0x2b10cc,12,Shift_JIS,fiel12a.mld,"""fiel12a.mld"""
679,0x2b10d8,12,Shift_JIS,fiel13a.mld,"""fiel13a.mld"""
680,0x2b10e4,12,Shift_JIS,fiel14a.mld,"""fiel14a.mld"""
681,0x2b10f0,12,Shift_JIS,fiel15a.mld,"""fiel15a.mld"""
682,0x2b10fc,12,Shift_JIS,fiel16a.mld,"""fiel16a.mld"""
683,0x2b1108,12,Shift_JIS,fiel00a.mld,"""fiel00a.mld"""
684,0x2b1114,12,Shift_JIS,fiel01a.mld,"""fiel01a.mld"""
685,0x2b1120,12,Shift_JIS,fiel02a.mld,"""fiel02a.mld"""
686,0x2b112c,12,Shift_JIS,fiel03a.mld,"""fiel03a.mld"""
687,0x2b1138,12,Shift_JIS,fiel04a.mld,"""fiel04a.mld"""
688,0x2b1144,12,Shift_JIS,fiel05a.mld,"""fiel05a.mld"""
689,0x2b1150,12,Shift_JIS,fiel06a.mld,"""fiel06a.mld"""
690,0x2b1180,11,Shift_JIS,me032a.sct,"""me032a.sct"""
691,0x2b118c,11,Shift_JIS,me033a.sct,"""me033a.sct"""
692,0x2b1198,11,Shift_JIS,me034a.sct,"""me034a.sct"""
693,0x2b11a4,11,Shift_JIS,me034b.sct,"""me034b.sct"""
694,0x2b11b0,11,Shift_JIS,me034c.sct,"""me034c.sct"""
695,0x2b11bc,11,Shift_JIS,me034d.sct,"""me034d.sct"""
696,0x2b11f8,17,Shift_JIS,%sa0%02d%c%c.mld,"""%sa0%02d%c%c.mld"""
697,0x2b1209,27,Shift_JIS,abcdefghijklmnopqrstuvwxyz,"""abcdefghijklmnopqrstuvwxyz"""
698,0x2b1224,5,Shift_JIS,NJCM,"""NJCM"""
699,0x2b122c,5,Shift_JIS,NJBM,"""NJBM"""
700,0x2b12c4,52,Shift_JIS,メッセージウインドが終われません!!\n終了コード入れて,"""\x83\x81\x83b\x83Z\x81[\x83W\x83E\x83C\x83\x93\x83h\x82\xAA\x8FI\x82\xED\x82\xEA\x82\xDC\x82\xB9\x82\xF1!!\n\x8FI\x97\xB9\x83R\x81[\x83h\x93\xFC\x82\xEA\x82\xC4"""
701,0x2b12f8,22,Shift_JIS,Can not Set EndPos:%s,"""Can not Set EndPos:%s"""
702,0x2b1310,22,Shift_JIS,Can not Set NowPos:%s,"""Can not Set NowPos:%s"""
703,0x2b1328,35,Shift_JIS,ERROR(retC): NO RETURN CAMERA MODE,"""ERROR(retC): NO RETURN CAMERA MODE"""
704,0x2b1370,8,Shift_JIS,sb_ship,"""sb_ship"""
705,0x2b1378,9,Shift_JIS,sb_enemy,"""sb_enemy"""
706,0x2b1384,10,Shift_JIS,eff_smoke,"""eff_smoke"""
707,0x2b1398,11,Shift_JIS,eff_smoke2,"""eff_smoke2"""
708,0x2b13ac,11,Shift_JIS,eff_smoke3,"""eff_smoke3"""
709,0x2b13c0,13,Shift_JIS,eff_putmodel,"""eff_putmodel"""
710,0x2b13d4,14,Shift_JIS,eff_putmodel2,"""eff_putmodel2"""
711,0x2b13e8,14,Shift_JIS,eff_putmodel3,"""eff_putmodel3"""
712,0x2b13fc,14,Shift_JIS,eff_sparcLine,"""eff_sparcLine"""
713,0x2b1410,14,Shift_JIS,eff_sparcAnim,"""eff_sparcAnim"""
714,0x2b1424,13,Shift_JIS,eff_Sprite2D,"""eff_Sprite2D"""
715,0x2b1438,13,Shift_JIS,eff_motLight,"""eff_motLight"""
716,0x2b144c,14,Shift_JIS,eff_polyBoard,"""eff_polyBoard"""
717,0x2b1460,9,Shift_JIS,eff_Grum,"""eff_Grum"""
718,0x2b1474,15,Shift_JIS,Eff_LightLocus,"""Eff_LightLocus"""
719,0x2b1488,15,Shift_JIS,Eff_ShamLensFx,"""Eff_ShamLensFx"""
720,0x2b149c,13,Shift_JIS,Eff_FadeWipe,"""Eff_FadeWipe"""
721,0x2b14b0,13,Shift_JIS,PadVibration,"""PadVibration"""
722,0x2b14c4,14,Shift_JIS,Eff_ScreenFX1,"""Eff_ScreenFX1"""
723,0x2b14d8,10,Shift_JIS,sb_tama00,"""sb_tama00"""
724,0x2b1654,31,Shift_JIS,ERROR:scptTskInit twice call!!,"""ERROR:scptTskInit twice call!!"""
725,0x2b1674,4,Shift_JIS,man,"""man"""
726,0x2b1678,5,Shift_JIS,NJCM,"""NJCM"""
727,0x2b168c,33,Shift_JIS,defMO:task %d motion %d nothing!,"""defMO:task %d motion %d nothing!"""
728,0x2b16b0,34,Shift_JIS,playMO:task %d motion %d nothing!,"""playMO:task %d motion %d nothing!"""
729,0x2b16d4,37,Shift_JIS,playColMO:task %d motion %d nothing!,"""playColMO:task %d motion %d nothing!"""
730,0x2b16fc,24,Shift_JIS,Collision is not Exist.,"""Collision is not Exist."""
731,0x2b1720,39,Shift_JIS,scptTskMVJ: Can't get pos Y or ground.,"""scptTskMVJ: Can't get pos Y or ground."""
732,0x2b1748,35,Shift_JIS,playMO2:task %d motion %d nothing!,"""playMO2:task %d motion %d nothing!"""
733,0x2b176c,18,Shift_JIS,Motion not found.,"""Motion not found."""
734,0x2b178c,35,Shift_JIS,playMO3:task %d motion %d nothing!,"""playMO3:task %d motion %d nothing!"""
735,0x2b17bc,41,Shift_JIS,MoveNodeInit: Can't get pos Y or ground.,"""MoveNodeInit: Can't get pos Y or ground."""
736,0x2b1800,9,Shift_JIS,%u:%u ○,"""%u:%u \x81\x9B"""
737,0x2b180c,6,Shift_JIS,%u ●,"""%u \x81\x9C"""
738,0x2b1814,3,Shift_JIS,○,"""\x81\x9B"""
739,0x2b1818,3,Shift_JIS,●,"""\x81\x9C"""
740,0x2b181c,24,Shift_JIS,OVER MAP INDEX(SIGHT)%d,"""OVER MAP INDEX(SIGHT)%d"""
741,0x2b1834,13,Shift_JIS,me%03d%c.sct,"""me%03d%c.sct"""
742,0x2b1844,13,Shift_JIS,me%03d%c.sct,"""me%03d%c.sct"""
743,0x2b1854,23,Shift_JIS,NOT FOUND SALEXIT : %d,"""NOT FOUND SALEXIT : %d"""
744,0x2b186c,28,Shift_JIS,setask2: Task %d not found.,"""setask2: Task %d not found."""
745,0x2b1888,14,Shift_JIS,%sa%03d%c.ect,"""%sa%03d%c.ect"""
746,0x2b1898,17,Shift_JIS,%sa%03d%c_ep.bin,"""%sa%03d%c_ep.bin"""
747,0x2b18ac,12,Shift_JIS,%sa%03d.ect,"""%sa%03d.ect"""
748,0x2b18b8,15,Shift_JIS,%sa%03d_ep.bin,"""%sa%03d_ep.bin"""
749,0x2b18c8,27,Shift_JIS,Paty Table is Nothing : %s,"""Paty Table is Nothing : %s"""
750,0x2b18e4,34,Shift_JIS,Paty Table Size is Data Over : %s,"""Paty Table Size is Data Over : %s"""
751,0x2b1908,30,Shift_JIS,Encount Table is Nothing : %s,"""Encount Table is Nothing : %s"""
752,0x2b1926,9,Shift_JIS,\\battle\\,"""\\battle\\"""
753,0x2b1930,7,Shift_JIS,空賊島,"""\x8B\xF3\x91\xAF\x93\x87"""
754,0x2b1938,23,Shift_JIS,空賊島(バルア襲撃直後),"""\x8B\xF3\x91\xAF\x93\x87(\x83o\x83\x8B\x83A\x8FP\x8C\x82\x92\xBC\x8C\xE3)"""
755,0x2b1950,21,Shift_JIS,空賊島(バルア襲撃後),"""\x8B\xF3\x91\xAF\x93\x87(\x83o\x83\x8B\x83A\x8FP\x8C\x82\x8C\xE3)"""
756,0x2b1968,13,Shift_JIS,空賊島地下港,"""\x8B\xF3\x91\xAF\x93\x87\x92n\x89\xBA\x8D`"""
757,0x2b1978,9,Shift_JIS,船乗り島,"""\x91D\x8F\xE6\x82\xE8\x93\x87"""
758,0x2b1984,21,Shift_JIS,バルア下級都市(町側),"""\x83o\x83\x8B\x83A\x89\xBA\x8B\x89\x93s\x8Es(\x92\xAC\x91\xA4)"""
759,0x2b199c,23,Shift_JIS,バルア下級都市(倉庫街),"""\x83o\x83\x8B\x83A\x89\xBA\x8B\x89\x93s\x8Es(\x91q\x8C\xC9\x8AX)"""
760,0x2b19b4,13,Shift_JIS,マランバ(町),"""\x83}\x83\x89\x83\x93\x83o(\x92\xAC)"""
761,0x2b19c4,13,Shift_JIS,マランバ(港),"""\x83}\x83\x89\x83\x93\x83o(\x8D`)"""
762,0x2b19d4,13,Shift_JIS,ホルテカ(町),"""\x83z\x83\x8B\x83e\x83J(\x92\xAC)"""
763,0x2b19e4,23,Shift_JIS,ホルテカ(サンチーム船),"""\x83z\x83\x8B\x83e\x83J(\x83T\x83\x93\x83`\x81[\x83\x80\x91D)"""
764,0x2b19fc,20,Shift_JIS,ナスラード(町部分A),"""\x83i\x83X\x83\x89\x81[\x83h(\x92\xAC\x95\x94\x95\xAAA)"""
765,0x2b1a10,25,Shift_JIS,ナスラード(バザール部分),"""\x83i\x83X\x83\x89\x81[\x83h(\x83o\x83U\x81[\x83\x8B\x95\x94\x95\xAA)"""
766,0x2b1a2c,27,Shift_JIS,ナスラード(港部分〜町の端),"""\x83i\x83X\x83\x89\x81[\x83h(\x8D`\x95\x94\x95\xAA\x81`\x92\xAC\x82\xCC\x92[)"""
767,0x2b1a48,28,Shift_JIS,ナスラード崩壊後('c'を改修),"""\x83i\x83X\x83\x89\x81[\x83h\x95\xF6\x89\xF3\x8C\xE3('c'\x82\xF0\x89\xFC\x8FC)"""
768,0x2b1a64,11,Shift_JIS,本拠地(港),"""\x96{\x8B\x92\x92n(\x8D`)"""
769,0x2b1a70,26,Shift_JIS,本拠地(レベル1イズレール),"""\x96{\x8B\x92\x92n(\x83\x8C\x83x\x83\x8B1\x83C\x83Y\x83\x8C\x81[\x83\x8B)"""
770,0x2b1a8c,26,Shift_JIS,本拠地(レベル2イズレール),"""\x96{\x8B\x92\x92n(\x83\x8C\x83x\x83\x8B2\x83C\x83Y\x83\x8C\x81[\x83\x8B)"""
771,0x2b1aa8,20,Shift_JIS,本拠地(レベル2中間),"""\x96{\x8B\x92\x92n(\x83\x8C\x83x\x83\x8B2\x92\x86\x8A\xD4)"""
772,0x2b1abc,22,Shift_JIS,本拠地(レベル2キララ),"""\x96{\x8B\x92\x92n(\x83\x8C\x83x\x83\x8B2\x83L\x83\x89\x83\x89)"""
773,0x2b1ad4,17,Shift_JIS,エスペランザ(街),"""\x83G\x83X\x83y\x83\x89\x83\x93\x83U(\x8AX)"""
774,0x2b1ae8,17,Shift_JIS,エスペランザ(港),"""\x83G\x83X\x83y\x83\x89\x83\x93\x83U(\x8D`)"""
775,0x2b1afc,19,Shift_JIS,ヤフトマーの街(港),"""\x83\x84\x83t\x83g\x83}\x81[\x82\xCC\x8AX(\x8D`)"""
776,0x2b1b10,21,Shift_JIS,ヤフトマーの街(町１),"""\x83\x84\x83t\x83g\x83}\x81[\x82\xCC\x8AX(\x92\xAC\x82P)"""
777,0x2b1b28,21,Shift_JIS,ヤフトマーの街(町２),"""\x83\x84\x83t\x83g\x83}\x81[\x82\xCC\x8AX(\x92\xAC\x82Q)"""
778,0x2b1b40,21,Shift_JIS,ヤフトマーの街(王宮),"""\x83\x84\x83t\x83g\x83}\x81[\x82\xCC\x8AX(\x89\xA4\x8B{)"""
779,0x2b1b58,13,Shift_JIS,テンコウの島,"""\x83e\x83\x93\x83R\x83E\x82\xCC\x93\x87"""
780,0x2b1b68,12,Shift_JIS,銀の大神殿1,"""\x8B\xE2\x82\xCC\x91\xE5\x90_\x93a1"""
781,0x2b1b74,12,Shift_JIS,銀の大神殿2,"""\x8B\xE2\x82\xCC\x91\xE5\x90_\x93a2"""
782,0x2b1b80,12,Shift_JIS,銀の大神殿3,"""\x8B\xE2\x82\xCC\x91\xE5\x90_\x93a3"""
783,0x2b1b8c,13,Shift_JIS,アルバトロス,"""\x83A\x83\x8B\x83o\x83g\x83\x8D\x83X"""
784,0x2b1b9c,15,Shift_JIS,リトルジャック,"""\x83\x8A\x83g\x83\x8B\x83W\x83\x83\x83b\x83N"""
785,0x2b1bac,23,Shift_JIS,デルフィナス通常状態１,"""\x83f\x83\x8B\x83t\x83B\x83i\x83X\x92\xCA\x8F\xED\x8F\xF3\x91\xD4\x82P"""
786,0x2b1bc4,22,Shift_JIS,デルフィナス通常状態2,"""\x83f\x83\x8B\x83t\x83B\x83i\x83X\x92\xCA\x8F\xED\x8F\xF3\x91\xD42"""
787,0x2b1bdc,21,Shift_JIS,デルフィナス緊急状態,"""\x83f\x83\x8B\x83t\x83B\x83i\x83X\x8B\xD9\x8B}\x8F\xF3\x91\xD4"""
788,0x2b1bf4,33,Shift_JIS,デルフィナス船内マップダンジョン,"""\x83f\x83\x8B\x83t\x83B\x83i\x83X\x91D\x93\xE0\x83}\x83b\x83v\x83_\x83\x93\x83W\x83\x87\x83\x93"""
789,0x2b1c18,29,Shift_JIS,デルフィナス空ダンジョン仕様,"""\x83f\x83\x8B\x83t\x83B\x83i\x83X\x8B\xF3\x83_\x83\x93\x83W\x83\x87\x83\x93\x8Ed\x97l"""
790,0x2b1c38,9,Shift_JIS,空マップ,"""\x8B\xF3\x83}\x83b\x83v"""
791,0x2b1c44,27,Shift_JIS,バルア戦艦(イベントマップ),"""\x83o\x83\x8B\x83A\x90\xED\x8A\xCD(\x83C\x83x\x83\x93\x83g\x83}\x83b\x83v)"""
792,0x2b1c60,19,Shift_JIS,バルア戦艦(戦艦内),"""\x83o\x83\x8B\x83A\x90\xED\x8A\xCD(\x90\xED\x8A\xCD\x93\xE0)"""
793,0x2b1c74,23,Shift_JIS,バルア戦艦(ボス戦闘用),"""\x83o\x83\x8B\x83A\x90\xED\x8A\xCD(\x83{\x83X\x90\xED\x93\xAC\x97p)"""
794,0x2b1c8c,15,Shift_JIS,神殿島上陸地点,"""\x90_\x93a\x93\x87\x8F\xE3\x97\xA4\x92n\x93_"""
795,0x2b1c9c,23,Shift_JIS,神殿島神殿内部(水位高),"""\x90_\x93a\x93\x87\x90_\x93a\x93\xE0\x95\x94(\x90\x85\x88\xCA\x8D\x82)"""
796,0x2b1cb4,23,Shift_JIS,神殿島神殿内部(水位中),"""\x90_\x93a\x93\x87\x90_\x93a\x93\xE0\x95\x94(\x90\x85\x88\xCA\x92\x86)"""
797,0x2b1ccc,23,Shift_JIS,神殿島神殿内部(水位低),"""\x90_\x93a\x93\x87\x90_\x93a\x93\xE0\x95\x94(\x90\x85\x88\xCA\x92\xE1)"""
798,0x2b1ce4,17,Shift_JIS,神殿島(神殿外部),"""\x90_\x93a\x93\x87(\x90_\x93a\x8AO\x95\x94)"""
799,0x2b1cf8,29,Shift_JIS,カタコンベと処刑場(下水道１),"""\x83J\x83^\x83R\x83\x93\x83x\x82\xC6\x8F\x88\x8CY\x8F\xEA(\x89\xBA\x90\x85\x93\xB9\x82P)"""
800,0x2b1d18,27,Shift_JIS,カタコンベと処刑場(処刑場),"""\x83J\x83^\x83R\x83\x93\x83x\x82\xC6\x8F\x88\x8CY\x8F\xEA(\x8F\x88\x8CY\x8F\xEA)"""
801,0x2b1d34,29,Shift_JIS,カタコンベと処刑場(下水道２),"""\x83J\x83^\x83R\x83\x93\x83x\x82\xC6\x8F\x88\x8CY\x8F\xEA(\x89\xBA\x90\x85\x93\xB9\x82Q)"""
802,0x2b1d54,23,Shift_JIS,鉄道上級都市(駅前広場),"""\x93S\x93\xB9\x8F\xE3\x8B\x89\x93s\x8Es(\x89w\x91O\x8DL\x8F\xEA)"""
803,0x2b1d6c,13,Shift_JIS,鉄道(ホーム),"""\x93S\x93\xB9(\x83z\x81[\x83\x80)"""
